id_name,text,location,Label
x1605194420,"Tmn fwd wa vaksin covid bahaya, pake fakta2 ga masuk akal. Tmn2 lain dah cape tiap dia fwd hoak anti pemerintah, kita posting anti hoaknya. Ga pernah minta maaf. Skrg ttg anti vaksin. Kita komenin, ga usah ikut antri utk divaksinasi tp jgn ktmu gw. Eh dia marah, maunya apa dong",Bumi,Negatif
x1656808158,"@peruggiaid @akasibrahim @ernestprakasa @jokowi Iya, doi blunderr. Banyak merk vaksin, pertanyaan nya, knp milih yg merk tsb,, karna murah/karna manjur?",Wonosobo Central Java,Negatif
x1656808158,"@akasibrahim @ernestprakasa @jokowi Bisa beli on-line kayaknya, kalo ga ke RS. Merk vaksin jg banyak pilihan",Wonosobo Central Java,Positif
x169111613,@dirgarambe Pertanyaan sederhana dok: apakah langkah pemerintah mendatangkan vaksin sinovac sudh tepat?,,Positif
x1295305287822266368,@PattuUPM @hmetromy Negara islam yg mana dapat hasilkan vaksin halal?,,Positif
x1262209978678390784,"@YuniYun94253174 @MCAOps Nope... mereka biasanya sdh di vaksin mati rasa n anti islam pastinya sih

They are created to become killing machine for operation like this 

Bgtu yg pernah ane denger",under d'sky,Negatif
x68328328,"@SKYROWOON96 gada vaksin men, dinikmatin aja. yuk bisa yuk",known as Biyon<U+2506>SKYLAND,Negatif
x1260817759509688320,@qorygore Percuma turunin vaksin qor klo masyarakat nya gabisa diatur hasilnya tetep nihil.,,Positif
x1144184406505971712,@LisaAmartatara3 @chuyAjah Bayi yang mati karena vaksin palsu gimana?,,Negatif
x1144184406505971712,@LisaAmartatara3 Bayi yang mati karena Vaksin Palsu gimana itu?,,Negatif
x1038117650595893248,"@mochakeki HAHAHAHA mari bergabung jadi team cuan <U+2728> mending cepetan main lokal aja udah, vaksin sinovac udah masuk indo. cihuyyyy",Indonesia,Negatif
x3057172921,Berita positif seputar penemuan vaksin juga memicu optimisme masyarakat. Survei perbankan Bank Indonesia menunjukkan tingkat pertumbuhan kredit baru pada triwulan III-2020 meningkat jika dibandingkan dengan periode sebelumnya.,Indonesia,Positif
x1044621106169036801,Kebayang gak nanti pas lu disuntik vaksin tiba tiba jadi titan,,Negatif
x1321774693259472897,"@LisaAmartatara3 Makanya jg suka hoax mulu, kebanyakan vaksin palsu sih jdi bgini nih org msh hdp di bilang mati <U+0001F60F><U+0001F60F><U+0001F60F><U+0001F60F><U+0001F60F><U+0001F60F>",,Positif
x1313146556246188032,"@AREAJULID MENTANG MENTANG VAKSIN SUDAH ADA, bikin ini itu sembarangan","semarang, Indonesia",Negatif
x73734477,"@sociotalker Berarti untuk negara2 yg berhasil lawan covid smpe 0 kasus, tetap butuh vaksin? Dan untuk keluar masuk negara jg akan selalu butuh tes cov/bukti vaksinasi selam lama lamanya?",,Negatif
x1265985686198382592,"@AREAJULID mentang"" vaksin udah nyampe mempekerjakan org yg positif cocovid seenaknya",,Negatif
x740103225286631424,@kompascom Tenang ada MA pasti dgn cekatan akan membantu logistik vaksin terdistribusi dgn baik ke seluruh pelosok negeri...,"Paradise, CA",Positif
x969510224901021696,@KhadamAlGhuraba betul <U+0001F44D> siap2 nih vaksin Refill tiap 3-4 bulan sekali,"Bandung, Jawa Barat",Positif
x82320243,"@RAKemal @helmihelmi Naaah... dengan segala keunikan warga Indonesia, masih banyak yg bisa dieksplor nih. Untuk beberapa produk kesehatan yg umum diteliti (produk organik dll), willingness to pay cenderung tinggi, tapi realisasinya rendah. Apakah utk vaksin juga bakal gitu? Kan lumayan urgent nih","West Borneo, Indonesia",Positif
x82320243,"@helmihelmi @RAKemal Gas dok. Tapi jangan centralized di (misalnya) Pulau Jawa doang. Terutama kalo menyoroti ttg pengetahuan dan sikap. Ampun deh, bahkan di sini pun banyak akademisi yg ga percaya covid <U+0001F62D>



Ok. Aku siap2 nulis aja sambil nunggu vaksin nyampe ke Kalimantan <U+0001F92D>","West Borneo, Indonesia",Positif
x1478586708,"@LisaAmartatara3 Wkwkkw....jangan lah, sama kek vaksin bodong kan?",,Negatif
x84613009,@helmihelmi @putyfebri Analisis hubungannya thdp pengetahuan dan sikap thdp vaksinasi. Apakah yg tau dan provax akan lbh ingin membayar? Atau ada confounding factor seperti ekonomi? Atau sikap bahwa vaksin saat pandemi ini tanggung jawab negara sehingga not willing to pay agar adil semua dpt gratis?,"Pekan Baru, Riau",Positif
x84613009,"Cmiiw, menurut aku orang2 yg mempertanyakan â€œkenapa China yg produksi berbagai macam vaksin malah pesan dari AstraZeneca, apakah krn vaksinnya ga aman/efektifâ€ ini kayak nanya â€œkenapa Indonesia yg punya banyak sawah tapi masih impor berasâ€ ga sih?","Pekan Baru, Riau",Positif
x1205133663437877250,@LisaAmartatara3 mgkn mereka terkena vaksin palsumu ..jd agak eror gitu otak bonaknya..,,Negatif
x952887183932887040,"@ernestprakasa @jokowi bukan soal percaya atau enggaknya sama covid-19, tapi soal aman atau tidaknya vaksin ini.",avi by <U+2661> poicon maker <U+2661>,Positif
x1185368168610402304,@kumparan Dengan begini apakah vaksin gausah dipake ?,"Semarang, Jawa Tengah",Negatif
x606302506,@DayangKhalidah Aaaa hasya dah stop cucuk kt kk dah. Sbb aku malas nk tnggu lama kt kk hahahaaha tp tulah yg vaksin bru ni mahal amat pulak nk amik kt klinik swasta,"Pahang, Malaysia",Negatif
x606302506,@DayangKhalidah Cucuk 6 bulan tu eh? Ke yg vaksin baru kkm tu?,"Pahang, Malaysia",Negatif
x257117617,@amalinaalias aku ada kawan dok share vaksin covid ni agenda freemason.,"Kulim, Kedah",Negatif
x1155717429353312256,"@CNNIndonesia Sdh pd melek skr? Kmr2 faksin tdk keluar krn blm pilpres AS, stl biden menang vaksin bermunculan? Politik tk dewa? Wong cilik wayahe krj y krj, aktifitas y aktifitas, yg ptg ht2, ht2 propaganda yg menakut2i",,Negatif
x1321425209933524993,"@ernestprakasa @jokowi Yaudah nest, lu sama keluarga lu aja dulu yg di vaksin dah sono,,,",,Negatif
x78269405,"@pmenesss aku ga anti vaksin sih, tapi kayaknya memilih ga akan vaksin deh <U+0001F61E>",,Negatif
x1117727166664286209,@ammare_low Sbb x wak mayang hajat ngn bace yasin kot kat vaksin tu,Hell,Negatif
x1095375666554388480,@TirtoID Tenang aja ada vaksin yang baru datang~,,Negatif
x1054680602023124993,"@rahmaanfsh bener2 kehidupan baru ya walaupun dah ada vaksin:""",Hufflepuff Common Room,Negatif
x95555078,"bpjs berlaku g sih buat vaksin

buat swab aja kagak

rapid??belom nyoba","Bandung, Indonesia",Negatif
x1039072420601114624,"@fakhrunialisya Gua asal di vaksin, 2 minggu langsung sakit dah","Kota Bandung, Jawa Barat",Negatif
x1180045165228019712,Vaksin mandiri berarti kalo pake BCA kena admin 6500 heeuh ?,"Kota Bandung, Jawa Barat",Negatif
x466315899,"Vaksin buat tubuh lebih kenal sama covid...

Kalau yg positif berarti udah kenal banget dong ya covid..","Bojong gede, bogor, indonesia",Positif
x1290663700706230280,@we_jogja Wkwkwkek...Ratu Kadrun....dokter terBODOH krn VAKSIN <U+0001F602><U+0001F602><U+0001F602>,,Negatif
x316916772,@_genderuwo duh euy dalam agama islam gaboleh di vaksin,,Negatif
x1213698592940027907,Kok gue lebih rela bayar mahal buat vaksin yang udah diuji 90% efektivitasnya dibanding yang diimport ke sini ya.,,Negatif
x593635642,"@ernestprakasa @jokowi Yh loe duluan Nes, Vaksin ntar gue nyusul Abis loe",Guangzhou,Negatif
x625415702,"Vaksin telah tiba..

Vaksin telah tiba..

Hore! Hore! Hore!

eeiittss.. tunggu dulu deh.

Aku bukan tenaga medis, aku bukan orang tua, aku bukan anak bayi, dan aku tidak punya penyakit kronis.

Tapi tak apalah ikutan senang hahaa..",BOI_NET 1 and BOI_NET 2,Positif
x2679117842,"@dwiliyam Bertahan Dewe2 ae mas, vaksin Ket ndisek berita e mudun tapi baru iki tok enek wujud e.. ikupun gaeruh pastine gae rakyat opo uduk <U+0001F602>",,Negatif
x771305227756548098,@501Awani Bagus lagi kau jdi tikus makmal. Kite bagi dia virus covid 19 lepastu kita try vaksin covid 19 tu dekat dia lepastu tgk berjaya ke x,,Negatif
x105799119,"udaaaah, banyakin donor plasma yang sembuh covid, itu lebih membantu daripada koar-koar vaksin yang dengan hebatnya muncul kurang dari setahun sejak muncul virusnya. lalu mana vaksin untuk hiv, aids, sars, kanker? itu lebih dari belasan tahun belum ada tuh vaksin/obatnya :))","Malang , Indonesia",Positif
x1085009017930276864,Beli ketoprak ratusan juta bungkus aja susah. Apakabar vaksin. Rebutan pula sama negara lain.,,Negatif
x966858449312034816,"Semoga aja di depok ga ada perda nolak vaksin, nolak test pcr harus denda 7.5 jt wkwk","Depok, Jawa Barat",Positif
x629593108,@TirtoID Sak karepmu pak.. Sesuk rasah jalok vaksin.. Sampeyan wes terlalu kebal..,"Yogyakarta, Indonesia",Negatif
x1145994144730378240,"PR besarnya adalah komunikasi ke masyarakat terkait vaksinasi. Sebab apa? Kalau banyak yang ga mau di vaksin, gimana ni covid mau kalah. Ga terbentuk herd immunity nya.",Bogor - Jakarta,Positif
x1145994144730378240,Ditambah vaksin berbayar pula. Fix harus seorang yang benar2 ahli yang bicara. Harus satu suara biar rakyat ga bingung. Yang ga ahli diem aja. (Ngomong ke diri sendiri),Bogor - Jakarta,Positif
x4711436054,"@omojakk @uzy1502 @ernestprakasa @jokowi Bukan gak percaya vaksin, tapi ini kan memang belum sempurna.



Udah penanganan asal2lan, vaksin kek buru2 bgt,gimana yakin itu vaksinnya bener?



Bukan gak percaya vaksin. Gimana sih.","Yogyakarta, Indonesia",Negatif
x1219967712878714887,@tubirfess Iya supaya vaksin nanti laris manis kalo penyebarannya kembali meningkat,Indonesia,Negatif
x103967969,"@ernestprakasa @jokowi Kalo aku ga nunggu dapet jatah vaksin nya.

Aku cuma nunggu siapa lagi yg ketangkep kpk dan nunggu kapan ribut gara-gara vaksin !","Hillingdon, London",Negatif
x451299433,@bencidisko Tenang saja kan sudah ada vaksin nya kawan..,Alam ghaib,Positif
x1209439247460995073,kalo vaksin keluar berarti kemungkinan aku taun depan bisa operasi<U+0001F970>,,Positif
x3277215655,"@LisaAmartatara3 Hoax 

Oplas digebukin ,vaksin palsu

<U+0001F602><U+0001F602><U+0001F602>",,Negatif
x825030662679781377,"@LisaAmartatara3 @prabowo @Dahnilanzar Syukur deh berkurang 6 orang teroris FPI... Berharap ketenangan dan ketentraman di masyarakat secepatnya pulih... Tindakan aparat menembak mati mereka patut diapresiasi... Ingat ya, negara ini gak akan kalah dengan teroris FPI dan juga propaganda seorang penjual vaksin palsu.","Tanjung Pandan, Indonesia",Positif
x2542809632,@SemestaLink Sekalian di suruh vaksin duluan langsung kicep,"Jonggol, Bogor - Indonesia",Negatif
x1241331598873604096,@Dewi_unik01 @LisaAmartatara3 @chuyAjah Iya sih...tp dl kan jg udh terkenal dngn vaksin hoaxnya mbak <U+0001F92D>,,Negatif
x894530372,@tHeBestOne1830 Sini aku suntik vaksin corona,Jakarta Capital Region,Negatif
x1297423132714622977,"@andihiyat jualan vaksin aja,

bisnis yang lagi banyak dilirik",saranjana,Negatif
x88379958,"<U+0001F486><U+0001F3FB><U+200D><U+2640><U+FE0F>Jilbab aku skrng yg kepake cuma warna item, abu, biru dongker, coklat deh

<U+0001F486><U+0001F3FB><U+200D><U+2642><U+FE0F> Iya kan paling netral buat baju-baju piyama kamu.



((Baju-baju piyama))

Emang sih, jd busui ternyata lebih enak pake model kemejaan dan bahan baju piyama. Pdhl perginya juga cuma sekadar vaksin ke rs<U+0001F611>",62,Positif
x41554529,@dosengenetika Vaksin patah hati ada ngga?,Indonesia,Negatif
x1290610306717118465,@kowel750 @AgoesAguss Yg geli liat si ratu vaksin palsu pun ketipu kadrun ha ha,at your heart,Negatif
x111214185,"@LisaAmartatara3 Gerombolan Hoax, Vaksin Palsu..

Jgn2 agamamu juga hoax alias palsu.","Bandung, Jawa Barat",Negatif
x111214185,"@ernestprakasa @hendra__id @jokowi Gak usah sok berjasa lu dat...

Gak perlu atur2 begitu soal vaksin.","Bandung, Jawa Barat",Negatif
x88403083,"@ernestprakasa @jokowi Narasimu yaa dibalik dong ahh... Usul utk vaksin itu diberikan pertama kali bagi RI1 RI2 dan jajarannya.

Lagi.. masa iya yg gk percaya CVD msh pgn nyobain tuh vaksin.. hadeh.... 



Ehh.. prioritas koq terakhir, bukannya prioritas itu diutamakan..?? <U+0001F92D><U+0001F92D><U+0001F92D>",Jakarta - Indonesia,Negatif
x4711251133,@ungustan @kochengfess Kalo kucing rumah kan biasanya dirawat dr sebelum waktunya steril jd mesti vaksin dulu donh,,Positif
x4711251133,"@kochengfess Engga wajib, tp kl kamu melihara di rumah wajib vaksin... kira kiea paham ga ya?",,Positif
x1077598234703360000,@qorygore fak buat lo yg anti vaksin,"Riau, Indonesia",Negatif
x355311895,Vaksin kejujuran penting juga dipesan kalau ada.,Indonesia,Positif
x1221069741642510342,"@brunchlilies Wkwkwkwk tiati da.. katanya Depok udh ad vaksin, kl nanti jadinya zombie ato titan gmn?",Karasuno High School,Negatif
x147027567,"@latchibolala hmm aku lupa tp kayanya biaya vaksinnya itu sekitar 1jt more or less (beda RS beda harga) plus ditambah biaya konsul dokter tergantung rate RS nya, dan hrs vaksin 3x dlm rentang 1taun. kdg bs pake asuransi jg.",,Positif
x147027567,br diksh tau nyokap kl lg2 tmn nyokap ada yg kena kanker serviks. sblmnya bulan lalu tmn nyokap ada yg meninggal krn kanker serviks... girls yg msh perawan segerakan vaksin serviks &amp; rutin checkup pls :(,,Positif
x147027567,@latchibolala ga wajib &amp; ga harus periksa dulu kok. tinggal dateng ke dokter sp kandungan minta vaksin gituu,,Positif
x936352540421001216,@ernestprakasa @jokowi Setuju + yg mengharam2kan vaksin <U+0001F606>,,Negatif
x800913855995985920,@ernestprakasa @jokowi Gak di vaksin juga gpp <U+0001F971>,"Lamongan, Indonesia",Negatif
x147831530,"@ridadaryanti dpt kabar mah 70jt vaksin 'gratis kl punya bpjs', 100jt an byr mandiri",Bandung,Negatif
x1224488894084702208,Mending doa 1 januari vaksin lancar corona ilang daripada ngarepin hal2 gajelas. Kesian bgt kurang konten ampe doa2 ke idol lain.,,Positif
x104507028,@DTanjung15 Yg lain vaksin panleukopenia sedini mungkin umur 1 bulan diulang 3-4minggu kemudian,jkt,Positif
x18891979,"@nurinahabibah Hahaha, anake kalo vaksin di klinik SpA pula.","UGM-YK, ID",Positif
x996988576003801093,Turki bakalan pakai vaksin Sinovac dari Tiongkok. Entah gimana perasaan netizen yang kemarin sibuk minta perlindungan kepada kedubes Turki.,"Aceh, Indonesia",Positif
x2993555418,"@LisaAmartatara3 @SayyiidHaddaad Akibat vaksin palsu, jadi pekok massal.",,Negatif
x526485390,@ernestprakasa @jokowi saya gk d vaksin jgk gk pp,,Negatif
x91585483,@afifai Ohiyayak bener td gue kira dapet vaksin sebelum 2021 udah cukup spektakuler saat inih,,Negatif
x45380135,"Btw, gak ada lagi nih yang ngomongin #BatalkanOmnibusLaw?



Hebat juga kerja keras pemerintah buat bikin pengalih isu. Dari pilkada jalan terus, nembakin laskar FPI, biarin menteriÂ²nya ditangkep KPK, datengin vaksin, keren lah effort-nya!","Jakarta, Indonesia",Negatif
x1240235534175227905,"@UMonline Bagus bagi kat menteri test dulu

'Kalau vaksin itu selamat so orang boleh pakai dengan selamat,

Kalau vaksin itu tak selamat negara akan selamat'",,Negatif
x385777259,"@Pradika_AS21 Yo uwes lah

Akeh berita ttg vaksin kui hlo",right by your side,Negatif
x385777259,"Kalo beneran bakal ada vaksin di Indonesia, bagaimana aku yg takut jarum suntik? <U+0001F62D>",right by your side,Negatif
x52998369,@jauhari @matriphe @rasjawa ya itu vaksin covidnya,"JOG, ID",Negatif
x3028350709,"@Dipanegara_ @jokowi Hadeh masih ada aja orang yang takut divaksin, orang orang di negara maju malah berebut vaksin agar selesai semua masalah ga khawatir covid lagi",,Negatif
x188351221,"@LathifaDinarDT Samaaa!

Makanya Zea kalau vaksin DPT minta pake yg hexaxim. Agar Zea tenang tanpa demam, gue juga tenang hahahaha",Seat Kiri,Positif
x1318124238419632128,"@LisaAmartatara3 @SayyiidHaddaad kasian kena tipu ya,bgt jg dgn vaksin palsu mu.untung aj ketauan.",,Negatif
x2892941040,"@ernestprakasa @jokowi Silahkan andaÂ² yg pertama, sy tak di vaksin pun tak apa, terimakasih.",,Negatif
x529170102,"""Kejadian unik hari ini disuatu negara""



Dimasa pandemi orang keluar rumah, pulang bawa tanda, bukan tanda lengan diplester bekas suntik vaksin, tapi tanda jari kelingking bekas tinta warna ungu",,Positif
x1289882403805122561,@jsobright Vaksin donk smpe 100 kali,blue eyes,Negatif
x383292495,Vaksin yang baru dateng beneran udah lolos blm sih... Ih seramm,Indonesia,Positif
x2995331047,"@LisaAmartatara3 Weleh..weleh.. gak heran..pembuat vaksin palsu, pasti doyan bikin info palsu","Kota Surabaya, Jawa Timur",Negatif
x481018313,"@CNNIndonesia Tagar ganti vaksin

Yg jelas terbukti bgs.

Jgn kaleng2 bahaya bangsa kt jika suatu saat akan timbul yg aneh2 sehabis di vaksin

Tlg lah terbuka ttg vaksin ini 

Bkn untuk kelinci prcobaan

Tlg para dokter brbicara bgs ato tdk jgn diam saja

@PBIDI kt butuh indonesia sehat bkn penguasa",Jakarta,Positif
x1300745117431521280,"@pakbupatiii ## depok kebal vaksin, ## depok tim berbren",tirai 4,Negatif
x1081828293060452353,"@Ev4marbun @LisaAmartatara3 @SayyiidHaddaad Bisa menadi judul sinetron Indosiar, Dokter Vaksin Palsu Ketipu Syahid Palsu"". <U+0001F61D><U+0001F602><U+0001F923><U+0001F92E>",,Negatif
x1317312913820930048,@shipperamatir maap jbjb MENDING LO DAFTAR VAKSIN DEPOK SKRG,,Positif
x1278022935458934785,@ernestprakasa @jokowi Gue dkung koh kalo lu yg d vaksin pertama <U+0001F602><U+0001F602>,,Negatif
x1231596667016601602,@ayyputeri Musuh ini umat islam vaksin,,Negatif
x67292988,denger warga depok yang pertama dikasi vaksin aku langsung kepikiran mencit mencit penelitian ku huhuhu sekarang aku di posisi kalian<U+0001F97A>,"Depok, Indonesia",Positif
x286763763,"Vaksin Pfizer itu bacanya gimana sih? Pfizer, pfizer apa pfizer?",Krafla,Negatif
x65366877,"@ernestprakasa @jokowi IMO

Kehadiran vaksin lbh ke untuk generalisir aja sih. So bener2 bisa New Normal dari Day 1 ketika vaksin uda well distributed



Health-wise, vaksin blm tau efektivitas jangka panjangnya. Ttp imunitas yang paling efektif utk keep the virus away



Semoga yg terbaik utk Indonesia","Jakarta Capital Region, Indone",Positif
x1336343560778498049,@oyesunbey Aai wahz bg in mayking karuna vaksin <U+0001F602> wo id bhad main gayi <U+0001F923>,,Negatif
x941237413610864640,@LisaAmartatara3 ToLoL kok di borong mbak .. sono minn vaksin palsu biar encer otak y<U+0001F619>,Indonesia,Negatif
x813594754214572032,"@ernestprakasa @jokowi Ane usul penggembira bandara maulid tebet hajatan imam jumbo jgn di vaksin, percuma mereka anti pemerintah.","Purwokerto, Indonesia",Negatif
x31709950,"@newsplatter Oh yah mungkin ada satu yg harus vaksin yg cukup menghawatirkan, Astrazaneca/Oxford uji klinis fase ketiga di india dan london terdapat efek samping syaraf bagi penerima vaksin sehingga uji klinis distop sampai 2 kali","ÃœT: -6.389582,107.395438",Negatif
x31709950,"@newsplatter Perbedaan lain jika vaksin pake metode mRNA harus di dinginkan dengan temoeratur dibawah 70 derajat, beda dengan Sinovac, Cansino atao Sinopharm yg bisa didinginkan melalui sistem pendingin biasa","ÃœT: -6.389582,107.395438",Positif
x31709950,"@newsplatter WHO sendiri dalam pernyataanya untuk Vaksin Covid sendiri gak muluk2 kalau efektifitas bisa sampai 50% sudah bagus dan Sinovac sendiri fase ketiga baru selesai pertengahan Januari, dan dari data awal di Bandung efektifitas bisa memenuhi harapan WHO","ÃœT: -6.389582,107.395438",Positif
x31709950,"@newsplatter Vaksin Pfizer menggunakan metode, messenger RNA atau mRNA, untuk memicu sistem kekebalan dan menghasilkan antibodi pelindung tanpa menggunakan bit sebenarnya dari virus, metode yg relatif baru dibandingkan Sinovac yg memakai metode lama dengan adanya bit Virus yg dimatikan","ÃœT: -6.389582,107.395438",Positif
x31709950,@newsplatter Dan untuk Vaksin Pfizer sendiri pengajuan Emergency Use ke FDA sudah di Approve dan bisa di lakukan vaksinasi paling cepat pertengahan bulan desember ini di amerika sedangkan Moderna pertengahan atau awal tahun depan,"ÃœT: -6.389582,107.395438",Positif
x31709950,"@newsplatter Sinovac sendiri telah diberlakukan secara terbatas di china kepada pegawai dengan tingkat penularan besar, dan ingat Sinovac ini BUMN China sehingga cost dari Vaksin sendiri bisa lebih murah dari Pfizer yg bisa samlai 30$ atau Moderna 20$ atau bahkan bisa gratis","ÃœT: -6.389582,107.395438",Positif
x1226894965,baru bln ini rencana mau vaksin ada aja<U+0001F643><U+0001F643>,,Negatif
x2267660527,"@ahmadwildan443 Nah makanyaa aku bilang biasa ajaa slee. Soalnyaa sasaran utamanya kan masih tenaga medis, assoten tenaga medis, dll. Perkiraan januari katanya mau ditambah 1,8 jt vaksin lagi katanyaa menkess. Masih katanyaa","Madiun, Indonesia",Negatif
x988262830171344896,@kochengfess Vaksin dulu takut2 ada infeksi silang selama kamu keluar rumah. Aku pernah nonton video di yt orang kucing dia di steril duluan dan pas pulang malah kena virus panleu jd menurut aku lebih aman kalo di vaksin dulu,,Positif
x214577481,@LisaRamadhan27 @LisaAmartatara3 Lo msh jual Vaksin PALSU? Tobat woi!!,"Indonesia, NKRI",Negatif
x390591163,@detikcom Dibilangin percuma Pilkada buang2 uang negara mending @jokowi uangnya utk bli vaksin lebih faedah,indonesia,Negatif
x1066312148333162497,"Bayangin, kalo vaksin yang udah landing di Indonesia ternyata C-Virus awokaowkaowk",,Negatif
x1332158172044222466,@DTanjung15 Buruan kasih vaksin <U+0001F602>,,Negatif
x126909541,Tambah yakin nih vaksin yg dipesen bakalan habis ... ciee cieee,"ÃœT: -6.0305484,106.0482681",Negatif
x197236182,"vaksin manjur buat covid-19, tapi efek sampingnya buat pria mengakibatkan uncontrollable lactation for about a week.",Jerry's apartment,Negatif
x2415006493,@prana_wijaya @mahendrasyathi @bebenium @ernestprakasa @jokowi Gue kmn2 pake masker taat sama aturan pemerintah... tp soal vaksin gue mantau aja dah.. wkwkkk,Ujung Hokaido,Positif
x369983210,"@SoundOfYogi Vaksin putih, FPIzer","Surabaya, Jawa Timur",Negatif
x115803108,ingin cepat di vaksin supaya bisa agak lebih tenang kalo mau ketemu orang akutu<U+0001F643><U+263A><U+FE0F> @ dekan mohon jangan janji palsu yuhu,CGK,Negatif
x2294085582,adanya vaksin apakah bisa menyebabkan harga emas turunn??,,Negatif
x1516762314,"@kompascom @Arie_Kriting Wah panen nih abis pilkada, mayanlah gak rugi beli vaksin kan",,Negatif
x1249744452,@bharianmy Suntik covid dulu baru suntik vaksin..,Kelantan - Shah alam,Negatif
x1187321299648933890,@501Awani ekosistem ekonomi politik dan pendidikan kita belum sampai tahap mampu menyokong keupayaan menghasilkan vaksin sendiri. Politikus masih berebut kuasa - pendidikan dan ekonomi terus menjadi mangsa.,,Positif
x1134422706256957441,@todel_liot Iya masih kitten jd belum vaksin,,Positif
x1323827479421751297,"@rdi971 @KongJaing2 @ainatitta Klo saya pilih vaksin yg no 3, supaya banyak yg naksir sepeti tokoh pewayangan arjuna, banyak istrinya.","Semarang, Jawa Tengah",Negatif
x1326865960733536258,@fannytiffany21 <U+0001F97A> semoga ntar vaksin sehebat chidori double ama rasengan ya bun,"Jakarta Utara, DKI Jakarta",Negatif
x119425793,"@LisaAmartatara3 @prabowo @Dahnilanzar penjual vaksin palsu ngomongin hati? wkwkwkwkwkkwkwk manusia paling lucu tp ga ada malu. wkwkwkwkwkwkwkkw , hahahahahha, hiihhihiihihi woi malu woi.",Indonesia,Negatif
x1286275624055709699,"@ernestprakasa @jokowi Sama yang keukeuh tidak mau di vaksin karena dari China dan belum di cap Halal, sisihkan aja mereka!",,Negatif
x1085724404,"@tanyainrl China nonton naruto = mau ciptai alay edotensei

China nonton Seven Deadly Sins = Mau jadi Escanor..



Jangan sampe China nonton Residen Evil yg ada tuh bukan ciptai vaksin covid tapi T Virus <U+0001F923><U+0001F923><U+0001F923>","Taman Jurong, Singapor",Negatif
x1085724404,"@AREAJULID China nonton naruto = mau ciptai alay edotensei

China nonton Seven Deadly Sins = Mau jadi Escanor..



Jangan sampe China nonton Residen Evil yg ada tuh bukan ciptai vaksin covid tapi T Virus <U+0001F923><U+0001F923><U+0001F923>","Taman Jurong, Singapor",Negatif
x1085724404,"@tubirfess China nonton naruto = mau ciptai alay edotensei

China nonton Seven Deadly Sins = Mau jadi Escanor..



Jangan sampe China nonton Residen Evil yg ada tuh bukan ciptai vaksin covid tapi T Virus <U+0001F923><U+0001F923><U+0001F923>","Taman Jurong, Singapor",Negatif
x1300386867003621376,anjirrr di vaksin covid malah jadi titan tai ahahahahah,,Negatif
x800473104103264256,"fokus kemana?

10rb bibit lobster, vaksin, klaster pilkada dan pilkadanya, hutang negara atau tembak-tembakan?",,Negatif
x1049182229635559424,@LisaAmartatara3 @SayyiidHaddaad Tunggu vaksin palsu kali baru meninggal <U+0001F601><U+0001F605><U+0001F602>,Singapore,Negatif
x1191387008012189699,"@LisaRamadhan27 @LisaAmartatara3 Ada vaksin kW kah??

<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>",,Negatif
x1260588464774377472,@qorygore Emang bener vaksin? Apa malah jadi vaksain,,Negatif
x1124408183059935232,"iya disuntik vaksin ntr malah ngapa""lagi <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>","DKI Jakarta, Indonesia",Negatif
x851227237,"nak masuk setahun ni, terasa kena game je... tak kisah la Tu janji aku tak ambik vaksin korang nanti !!",,Negatif
x111552580,"Usul nih, harus Pak Presiden duluan yg coba vaksin

Kalo efektif, seluruh rakyat harus d berikan vaksin secara GRATIS, iya GRATIS Pak jgn bayar <U+0001F60A>",Bentar lagi duduk di pelaminan,Negatif
x1160389204855025664,"@kochengfess Kemarin ke klinik imah, bisa vaksin tp cuma ada vaksin rabies aja disana gratis asal pake KTP Bekasi. Klu mau nyari di gmaps nyarinya RPH harapan baru, kliniknya persis didepannya",,Positif
x558763892,@LisaAmartatara3 Betina lengob.... Kebiasaan mengkonsumsi vaksin palsu jadi doyan sebarin berita palsu,"DKI Jakarta, Indonesia",Negatif
x1307916968083640323,@EmillyLuwita46 @LisaAmartatara3 Mak vaksin pinter loh kok Isa percaya hoax <U+0001F923><U+0001F923>,"Kota Surabaya, Jawa Timur",Negatif
x341406707,"kalo lab bio farma nya ada di Bandung, kenapa pesawat pengangkut vaksin nya ga langsung landing di bandara Bandung aja ya<U+0001F914>",somewhere,Positif
x1049209999791026176,@ernestprakasa @jokowi Yg ga mau di vaksin cuekin aja..,Indonesia,Negatif
x380201330,@LisaAmartatara3 Emang gerombolan lo itu gubluk semua @LisaAmartatara3 11-12 gubluknya sama tukang vaksin palsu...,Jakarta,Negatif
x1311333155018649600,"@qorygore Vaksin covid dah sampe ke indonesia,N89(non bego) kapan restock",,Negatif
x1271442081752313856,@andihiyat Jual vaksin kopit cepet laku bang<U+0001F64F><U+0001F3FB>,hmmmhmhmmhmmmm,Negatif
x1595335141,@ComradeLin_ @infactwespeak Tangkal dengan isyu vaksin Amerika bikinan Yahudi <U+0001F602><U+0001F601>,Below the equator,Negatif
x1110140014506074114,@SaefulMochammad Covid kan bntr lagi ada vaksin,"Jawa Barat, Indonesia",Positif
